,uuid,KEY,Site,HH_Number,DrinkingWaterGroup,DrinkingWater_Private,DrinkingWater_Public,DrinkingWaterDist,DrinkingWater_PublicVendor,DrinkingWaterContainer,DrinkingWaterContainer2,DrinkingWaterContainer2/Metal_Closed,DrinkingWaterContainer2/Metal_Open,DrinkingWaterContainer2/Only_one,DrinkingWaterContainer2/Other_Closed,DrinkingWaterContainer2/Other_Open,DrinkingWaterContainer2/Plastic_Closed,DrinkingWaterContainer2/Plastic_Open,DrinkingWaterContainer2/NA,DrinkingWaterTreatment,DrinkingWaterTreatment2,DrinkingWaterTreatment2/BleachChlorine,DrinkingWaterTreatment2/Boil,DrinkingWaterTreatment2/Filter,DrinkingWaterTreatment2/Other,DrinkingWaterTreatment2/Settle,DrinkingWaterTreatment2/SolarDesinf,DrinkingWaterTreatment2/Strain,DrinkingWaterTreatment2/NA,DrinkingWaterTreatment2Spec,DrinkingWaterAvailability,ObsHandWashPLACE,ObsHandWashSOAP,ObsHandWashWATER,ToiletFacility,ToiletFacilityTYPE,ToiletFacilityTYPE_Dry,ToiletFacilityTYPE_Flush,ToiletFacilitySHARE,HHITEMS/Computer,HHITEMS/Electricity,HHITEMS/Internet,HHITEMS/Microwave,HHITEMS/Oven,HHITEMS/Radio,HHITEMS/Refrigerator,HHITEMS/Smartphone,HHITEMS/Television,HHITEMS/Noitems,HHITEMS/NA,HHROOMS,StreetFood
217,4add689d7a314c899ba5137cc65e8265,uuid:ee22e348-31e4-4115-b656-b51439292e98,Mathare,562,Public,,Public_Tap,5.0,,Plastic_Open,Only_one,0,0,1,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,N,Obs_Mobile,,Water_OK,Public,FreshFit,,,Y,0,1,0,0,0,0,0,1,0,0,0,1,0_1
218,de1472b6c9754103927d0d478c541e68,uuid:38797c29-194f-416f-8b5c-9d20cd6e9dcd,Mathare,231,Public,,Public_Tap,5.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,Y,,,,Neighb_YardPlot,Flush,,Flush_river,Y,0,1,0,0,0,1,0,1,1,0,0,1,2_4
219,4add689d7a314c899ba5137cc65e8265,uuid:932b7526-529f-4ec2-9607-b59f30628a52,Mathare,588,Public,,Public_Tap,2.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,Y,Obs_Mobile,SoapOrDeterg,Water_OK,Public,Flush,,Flush_piped,Y,0,0,0,0,0,0,0,0,0,1,0,1,5_Or_More
220,de1472b6c9754103927d0d478c541e68,uuid:62b5ce1e-ce72-4092-8c2b-a5b9a3eba4c9,Mathare,125,Private,Piped_neigh,,2.0,,Plastic_Closed,Plastic_Open,0,0,0,0,0,0,1,0,N,,0,0,0,0,0,0,0,0,,Y,Obs_Mobile,SoapOrDeterg,Water_OK,Own_Dwelling,Flush,,Flush_river,Y,0,1,0,0,0,0,0,1,1,0,0,3,0_1
221,4add689d7a314c899ba5137cc65e8265,uuid:45007d03-f0e0-4cf1-a939-d34803e4c078,Mathare,1115b,Public,,Public_Tap,3.0,,Plastic_Open,Only_one,0,0,1,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,Y,,,,Public,Flush,,Flush_NA,Y,0,1,0,0,0,1,0,0,1,0,0,1,5_Or_More
222,de1472b6c9754103927d0d478c541e68,uuid:28e0bba5-cf36-4c78-b211-d628a8e682b1,Mathare,151,Public,,Vendor,5.0,Vendor_Cart,Plastic_Closed,Plastic_Open Plastic_Closed,0,0,0,0,0,1,1,0,N,,0,0,0,0,0,0,0,0,,N,,,,Public,Flush,,Flush_NA,Y,0,1,0,0,0,1,0,0,1,0,0,2,5_Or_More
223,de1472b6c9754103927d0d478c541e68,uuid:fe3b804e-dd34-4a43-8a75-109da0004424,Mathare,1161,Private,Piped_neigh,,5.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,Y,Boil,0,1,0,0,0,0,0,0,,N,Obs_Mobile,SoapOrDeterg,Water_OK,Neighb_Dwelling,Flush,,Flush_river,Y,0,1,0,0,0,0,0,0,0,0,0,1,0_1
224,4add689d7a314c899ba5137cc65e8265,uuid:3e1192cd-cbd4-4332-8ecb-55b2ff436ea8,Mathare,137,Private,Piped_neigh,,5.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,Y,Obs_Mobile,,Water_NOT_OK,Neighb_YardPlot,Flush,,Flush_river,Y,0,1,0,0,0,1,0,0,0,0,0,1,5_Or_More
225,4add689d7a314c899ba5137cc65e8265,uuid:a356fd47-0b62-4c25-898b-7122ed678315,Mathare,855,Public,,Public_Tap,5.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,N,Obs_Mobile,SoapOrDeterg,Water_OK,Public,Flush,,Flush_river,Y,0,0,0,0,0,0,0,0,0,1,0,1,0_1
226,4add689d7a314c899ba5137cc65e8265,uuid:3806c6d0-1702-4dca-9133-833759da3bfd,Mathare,722,Private,Piped_yard,,,,,,0,0,0,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,Y,Obs_Fixed,,Water_OK,Own_YardPlot,Flush,,Flush_river,Y,0,1,0,0,0,0,0,0,0,0,0,1,0_1
227,4add689d7a314c899ba5137cc65e8265,uuid:0529e853-50d9-4f28-85e3-d7d4a3c81c2e,Mathare,507b,Public,,Public_Tap,10.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,Y,,,,Own_YardPlot,Flush,,Flush_piped,Y,0,1,0,0,0,1,0,0,1,0,0,1,5_Or_More
228,de1472b6c9754103927d0d478c541e68,uuid:e7a2ba37-a4d4-421f-8826-c70e1ffaf933,Mathare,268,Public,,Public_Tap,2.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,N,,,,Public,Flush,,Flush_piped,Y,0,1,0,0,0,0,0,0,0,0,0,1,5_Or_More
229,4add689d7a314c899ba5137cc65e8265,uuid:1a934a0e-8c0f-4659-a8af-aae72f7ee795,Mathare,242,Public,,Public_Tap,3.0,,Plastic_Closed,Plastic_Open Plastic_Closed,0,0,0,0,0,1,1,0,N,,0,0,0,0,0,0,0,0,,N,Obs_Mobile,SoapOrDeterg,Water_OK,Public,Flush,,Flush_piped,Y,0,1,0,0,0,0,0,0,1,0,0,1,5_Or_More
230,4add689d7a314c899ba5137cc65e8265,uuid:037b1d7b-6862-4d2d-9e5e-9632e5739702,Mathare,383,Public,,Public_Tap,5.0,,Plastic_Open,Only_one,0,0,1,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,Y,Obs_Mobile,AshOrMudOrSand,Water_OK,Public,Flush,,Flush_NA,Y,0,1,0,0,0,0,0,0,0,0,0,1,2_4
231,4add689d7a314c899ba5137cc65e8265,uuid:9cc9528e-3903-4f4c-bb37-f725df01a45f,Mathare,1167,Public,,Public_Tap,2.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,Y,,,,Own_YardPlot,Flush,,Flush_piped,Y,0,1,0,0,0,0,0,0,0,0,0,1,5_Or_More
232,4add689d7a314c899ba5137cc65e8265,uuid:fb0dff3d-61f0-4d33-86f0-5da5e0fa633a,Mathare,217,Public,,Public_Tap,5.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,Y,Obs_Mobile,SoapOrDeterg,Water_OK,Own_Dwelling,Other,,,Y,0,1,0,0,0,0,0,0,0,0,0,1,
233,4add689d7a314c899ba5137cc65e8265,uuid:b5f3109a-0428-40e4-a925-f78d4622840b,Mathare,1029,Public,,Vendor,10.0,Vendor_Cart,Plastic_Closed,Plastic_Open Plastic_Closed,0,0,0,0,0,1,1,0,Y,Boil,0,1,0,0,0,0,0,0,,N,Obs_Mobile,,Water_NOT_OK,Public,Flush,,Flush_piped,Y,0,0,0,0,0,1,0,0,0,0,0,1,5_Or_More
234,4add689d7a314c899ba5137cc65e8265,uuid:55a049ca-0942-4297-af8b-3bb61013eac9,Mathare,400,Public,,Public_Tap,10.0,,Plastic_Open,Only_one,0,0,1,0,0,0,0,0,Y,BleachChlorine,1,0,0,0,0,0,0,0,,N,Obs_Mobile,,Water_OK,Public,Flush,,Flush_piped,Y,0,1,1,0,0,1,0,1,0,0,0,1,0_1
235,de1472b6c9754103927d0d478c541e68,uuid:ab45a09e-c1ea-4536-97c6-a2a8c8f1cd87,Mathare,736,Public,,Public_Tap,2.0,,Plastic_Open,Only_one,0,0,1,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,N,Obs_Mobile,,Water_NOT_OK,Public,FreshFit,,,Y,0,0,0,0,0,0,0,0,0,1,0,1,0_1
236,de1472b6c9754103927d0d478c541e68,uuid:a7a8a285-4cc3-4788-a774-3ade19cfde82,Mathare,614,Private,Piped_dwel,,,,,,0,0,0,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,N,,,,Own_YardPlot,Flush,,Flush_piped,Y,0,1,0,0,0,1,0,1,1,0,0,1,2_4
237,4add689d7a314c899ba5137cc65e8265,uuid:759dd9aa-8683-4273-8de2-bb3c096ba5b6,Mathare,878,Public,,Public_Tap,1.0,,Plastic_Open,Only_one,0,0,1,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,Y,Obs_Mobile,SoapOrDeterg,Water_OK,Public,Flush,,Flush_river,Y,0,1,0,0,0,0,0,0,1,0,0,2,2_4
238,4add689d7a314c899ba5137cc65e8265,uuid:b1b247a8-52be-4b43-9979-0f935173951b,Mathare,1286,Public,,Public_Tap,5.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,N,,,,Own_YardPlot,Flush,,Flush_piped,Y,0,1,0,0,0,1,0,1,1,0,0,1,5_Or_More
239,4add689d7a314c899ba5137cc65e8265,uuid:00a08ae3-c1c9-4524-ae19-e38ebe87394d,Mathare,704A,Public,,Public_Tap,10.0,,Plastic_Open,Only_one,0,0,1,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,Y,Obs_Mobile,,Water_NOT_OK,Own_YardPlot,Flush,,Flush_piped,Y,0,1,1,0,0,0,0,1,1,0,0,1,2_4
240,4add689d7a314c899ba5137cc65e8265,uuid:f3c9b4e8-c335-4d04-ba06-f9de3abc1056,Mathare,866,Public,,Public_Tap,5.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,Y,Boil,0,1,0,0,0,0,0,0,,N,Obs_Mobile,SoapOrDeterg,Water_OK,Public,Flush,,Flush_river,Y,0,1,0,0,0,1,0,0,1,0,0,1,0_1
241,4add689d7a314c899ba5137cc65e8265,uuid:91fcdde8-8bfc-49a5-bea0-60dab27a9f5a,Mathare,455,Public,,Public_Tap,5.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,N,,,,Public,Flush,,Flush_piped,Y,0,1,0,0,0,0,0,0,0,0,0,1,5_Or_More
242,de1472b6c9754103927d0d478c541e68,uuid:d3911826-c4f3-4ef5-9662-cd98b264b180,Mathare,356,Public,,Public_Tap,5.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,N,,,,Public,Flush,,Flush_piped,Y,0,1,0,0,0,0,0,0,0,0,0,1,5_Or_More
243,4add689d7a314c899ba5137cc65e8265,uuid:131f6577-2096-464a-ac20-232ef3eaff41,Mathare,1192,Public,,Public_Tap,5.0,,Plastic_Closed,Plastic_Closed,0,0,0,0,0,1,0,0,Y,BleachChlorine,1,0,0,0,0,0,0,0,,Y,Obs_Mobile,SoapOrDeterg,Water_OK,Public,DryOrCompost,Dry_FreshLife,,Y,0,1,1,0,0,1,0,1,1,0,0,2,5_Or_More
244,4add689d7a314c899ba5137cc65e8265,uuid:c5c6519d-d842-4b4c-a13b-43715232dbdb,Mathare,1173,Public,,Public_Tap,2.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,Y,BleachChlorine,1,0,0,0,0,0,0,0,,N,Obs_Fixed,SoapOrDeterg,Water_OK,Own_YardPlot,Flush,,Flush_piped,Y,0,1,0,0,0,0,0,0,0,0,0,1,0_1
245,4add689d7a314c899ba5137cc65e8265,uuid:0e4d123d-33da-466f-a361-63f5c9497c5d,Mathare,980,Public,,Public_Tap,5.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,N,,,,Public,Flush,,Flush_piped,Y,1,1,1,1,0,1,1,1,1,0,0,5,0_1
246,4add689d7a314c899ba5137cc65e8265,uuid:cbf3bf19-d657-4098-8c0b-92e01c661f3f,Mathare,1243,Public,,Public_Tap,2.0,,Plastic_Closed,Plastic_Closed,0,0,0,0,0,1,0,0,N,,0,0,0,0,0,0,0,0,,Y,,,,Own_YardPlot,Flush,,Flush_river,Y,0,1,1,0,0,1,0,1,1,0,0,1,5_Or_More
247,de1472b6c9754103927d0d478c541e68,uuid:39ed29eb-aa85-4847-9a5e-c331c899b6d3,Mathare,253A,Public,,Public_Tap,10.0,,Plastic_Closed,Plastic_Closed,0,0,0,0,0,1,0,0,Y,BleachChlorine,1,0,0,0,0,0,0,0,,Y,,,,Own_YardPlot,Flush,,Flush_piped,Y,0,1,1,0,0,1,0,1,1,0,0,1,5_Or_More
248,4add689d7a314c899ba5137cc65e8265,uuid:d14fcc6d-d969-471b-9945-7625fe261769,Mathare,380,Private,Piped_neigh,,5.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,Y,Obs_Mobile,,Water_NOT_OK,Own_YardPlot,Flush,,Flush_river,Y,0,1,0,0,0,0,0,0,0,0,0,1,5_Or_More
249,4add689d7a314c899ba5137cc65e8265,uuid:befcd601-05e2-4643-b4ed-47d957d8f76b,Mathare,397,Public,,Public_Tap,5.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,Y,Obs_Fixed,SoapOrDeterg,Water_OK,Public,Flush,,Flush_piped,Y,0,1,0,0,0,0,0,0,1,0,0,2,0_1
250,4add689d7a314c899ba5137cc65e8265,uuid:9b61991e-b7d9-4387-841e-435c31564e24,Mathare,453a,Public,,Public_Tap,10.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,Y,,,,Own_YardPlot,Flush,,Flush_piped,Y,0,1,0,0,0,1,0,0,0,0,0,1,5_Or_More
251,4add689d7a314c899ba5137cc65e8265,uuid:9cb9da21-7bda-4abb-9341-be3c2726afd3,Mathare,1003B,Public,,Public_Tap,5.0,,Plastic_Open,Only_one,0,0,1,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,Y,Obs_Mobile,,Water_NOT_OK,Public,Flush,,Flush_piped,Y,0,1,0,0,0,1,0,0,0,0,0,1,2_4
252,de1472b6c9754103927d0d478c541e68,uuid:c2a772e1-381f-4dd9-b84e-80e45d78b6a3,Mathare,606b,Public,,Public_Dispenser,5.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,Y,,,,Own_YardPlot,Flush,,Flush_NA,Y,0,1,1,0,0,1,0,1,1,0,0,1,0_1
253,de1472b6c9754103927d0d478c541e68,uuid:4156a06b-3ae5-40b5-b9c6-22c31a6ddf7a,Mathare,301,Private,Piped_dwel,,,,,,0,0,0,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,Y,,,,Public,Flush,,Flush_piped,Y,0,1,0,0,0,1,0,1,1,0,0,1,0_1
254,4add689d7a314c899ba5137cc65e8265,uuid:360e72f9-4af1-44c8-8bae-1b5a3d022781,Mathare,471,Public,,Public_Tap,5.0,,Plastic_Closed,Plastic_Open,0,0,0,0,0,0,1,0,N,,0,0,0,0,0,0,0,0,,Y,Obs_Mobile,SoapOrDeterg,Water_OK,Public,Flush,,Flush_river,Y,0,1,1,0,0,1,0,1,0,0,0,2,2_4
255,de1472b6c9754103927d0d478c541e68,uuid:d98db33d-e5a5-4c3f-b2aa-7c1402f0956b,Mathare,507,Public,,Public_Tap,5.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,Y,,,,Own_YardPlot,Flush,,Flush_piped,Y,0,1,0,0,0,1,0,0,1,0,0,1,5_Or_More
256,4add689d7a314c899ba5137cc65e8265,uuid:9f9ed22d-361e-4318-beba-0802ada483c7,Mathare,319,Public,,Public_Tap,5.0,,Plastic_Open,Plastic_Open Plastic_Closed,0,0,0,0,0,1,1,0,Y,BleachChlorine,1,0,0,0,0,0,0,0,,Y,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,Flush,,Flush_river,Y,0,1,1,0,0,1,0,1,0,0,0,1,5_Or_More
257,4add689d7a314c899ba5137cc65e8265,uuid:0eed3c82-053a-4edc-8d91-2087c76fc1d6,Mathare,1079,Public,,Public_Tap,2.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,Y,,,,Public,Flush,,Flush_river,Y,0,1,1,0,0,1,0,1,1,0,0,2,5_Or_More
258,4add689d7a314c899ba5137cc65e8265,uuid:3afe6110-0edc-412e-a8a5-8a5f6438f132,Mathare,872,Public,,Public_Tap,5.0,,Plastic_Closed,Plastic_Open,0,0,0,0,0,0,1,0,N,,0,0,0,0,0,0,0,0,,Y,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,DryOrCompost,Dry_FreshLife,,Y,0,1,1,0,0,1,0,1,0,0,0,1,2_4
259,4add689d7a314c899ba5137cc65e8265,uuid:2e7403c2-5128-4a60-bd9f-8923edd8a336,Mathare,1119,Public,,Public_Tap,10.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,N,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,Flush,,Flush_piped,Y,0,1,0,0,0,1,0,0,0,0,0,2,0_1
260,4add689d7a314c899ba5137cc65e8265,uuid:985aafa4-9208-4420-a436-9efbff25ea7e,Mathare,383,Public,,Public_Tap,10.0,,Plastic_Open,Only_one,0,0,1,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,N,Obs_Mobile,,Water_OK,Own_Dwelling,Flush,,Flush_NA,N,0,1,0,0,0,1,0,1,1,0,0,2,2_4
261,4add689d7a314c899ba5137cc65e8265,uuid:f14cdb5e-64e4-46a8-983a-60c60d73737f,Mathare,404,Public,,Public_Tap,10.0,,Plastic_Closed,Plastic_Closed,0,0,0,0,0,1,0,0,N,,0,0,0,0,0,0,0,0,,N,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,Flush,,Flush_river,Y,0,1,0,0,0,1,0,0,1,0,0,1,5_Or_More
262,de1472b6c9754103927d0d478c541e68,uuid:24e14d26-c451-4898-87fb-96faf7afd6f8,Mathare,614b,Private,Piped_dwel,,,,,,0,0,0,0,0,0,0,0,Y,Boil,0,1,0,0,0,0,0,0,,N,,,,Own_YardPlot,Flush,,Flush_piped,Y,0,1,0,0,0,1,0,0,1,0,0,1,2_4
263,de1472b6c9754103927d0d478c541e68,uuid:355fc988-d5f7-4d3c-8b3c-941803f0a2ed,Mathare,221,Private,Piped_yard,,,,,,0,0,0,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,Y,,,,Own_YardPlot,Flush,,Flush_piped,Y,0,1,0,0,0,1,0,0,1,0,0,4,5_Or_More
264,4add689d7a314c899ba5137cc65e8265,uuid:1b5aebfa-2082-4c50-ae7f-7aa788af1cd2,Mathare,280B,Public,,Public_Tap,3.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,Y,Boil,0,1,0,0,0,0,0,0,,N,Obs_Mobile,SoapOrDeterg,Water_OK,Public,Flush,,Flush_piped,Y,0,0,0,0,0,1,0,0,0,0,0,1,0_1
265,de1472b6c9754103927d0d478c541e68,uuid:4bb4174d-5ae8-4870-b2f4-a8ffd801f39c,Mathare,113,Public,,Public_Tap,5.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,Y,Obs_Mobile,SoapOrDeterg,Water_OK,Public,Flush,,Flush_piped,Y,0,1,0,0,0,0,0,0,0,0,0,1,5_Or_More
266,4add689d7a314c899ba5137cc65e8265,uuid:75ddf336-6e4c-4bc5-b157-2317ac5c236a,Mathare,304,Public,,Public_Tap,10.0,,Plastic_Closed,Plastic_Open,0,0,0,0,0,0,1,0,N,,0,0,0,0,0,0,0,0,,Y,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,DryOrCompost,Dry_FreshLife,,Y,0,1,0,0,0,0,0,0,1,0,0,1,0_1
267,de1472b6c9754103927d0d478c541e68,uuid:7928eb23-8dc8-44ab-8a94-b71e8e9bd524,Mathare,915,Public,,Public_Tap,2.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,N,Obs_Mobile,SoapOrDeterg,Water_NOT_OK,Public,Flush,,Flush_river,Y,0,0,0,0,0,0,0,0,0,1,0,1,5_Or_More
268,de1472b6c9754103927d0d478c541e68,uuid:cb1c4d00-a50a-4072-8208-88e2833c672e,Mathare,159,Public,,Public_Tap,5.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,Y,,,,Public,Flush,,Flush_piped,Y,0,1,0,0,0,1,0,0,1,0,0,1,5_Or_More
269,4add689d7a314c899ba5137cc65e8265,uuid:2b417e13-8254-47e5-84e5-0fadb67da902,Mathare,219,Public,,Public_Tap,10.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,Y,Boil,0,1,0,0,0,0,0,0,,N,,,,Own_YardPlot,Flush,,Flush_piped,Y,0,1,0,0,0,1,0,1,1,0,0,111,0_1
270,de1472b6c9754103927d0d478c541e68,uuid:a42fedf4-a201-49ff-8d63-c3fe63a6f85d,Mathare,6,Private,Piped_yard,,,,,,0,0,0,0,0,0,0,0,Y,Boil,0,1,0,0,0,0,0,0,,Y,Obs_Fixed,SoapOrDeterg,Water_OK,Own_YardPlot,Flush,,Flush_piped,Y,0,1,1,0,0,1,0,1,1,0,0,1,0_1
271,4add689d7a314c899ba5137cc65e8265,uuid:518e5b98-c364-4144-a3c2-d17e2c727335,Mathare,1074,Public,,Public_Tap,5.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,Y,Boil,0,1,0,0,0,0,0,0,,Y,,,,Public,Flush,,Flush_NA,Y,0,1,1,0,0,1,0,1,1,0,0,2,0_1
272,4add689d7a314c899ba5137cc65e8265,uuid:9ad7c4b7-a04b-44ef-816b-53f4e9e32974,Mathare,30A,Public,,Public_Tap,2.0,,Other_Closed,Only_one,0,0,1,0,0,0,0,0,Y,BleachChlorine,1,0,0,0,0,0,0,0,,Y,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,DryOrCompost,Dry_FreshLife,,Y,0,1,0,0,0,0,0,0,0,0,0,1,0_1
273,4add689d7a314c899ba5137cc65e8265,uuid:3c21eecc-cd69-4f38-8cf5-97c230f8c1e2,Mathare,18,Private,Piped_yard,,,,,,0,0,0,0,0,0,0,0,Y,Boil,0,1,0,0,0,0,0,0,,Y,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,Flush,,Flush_river,Y,0,1,0,0,0,1,0,0,1,0,0,1,0_1
274,4add689d7a314c899ba5137cc65e8265,uuid:f846bed5-016e-44a0-b6df-147f041245d4,Mathare,929,Public,,Public_Tap,1.0,,Plastic_Open,Only_one,0,0,1,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,N,Obs_Mobile,SoapOrDeterg,Water_OK,Public,Flush,,Flush_river,Y,0,1,0,0,0,1,0,1,1,0,0,1,5_Or_More
275,4add689d7a314c899ba5137cc65e8265,uuid:58e6c403-8b95-4ccb-8ba0-9f5c41be0f97,Mathare,465,Public,,Public_Tap,1.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,Y,Boil,0,1,0,0,0,0,0,0,,N,Obs_Mobile,SoapOrDeterg,Water_OK,Public,Flush,,Flush_piped,Y,0,1,0,0,0,1,0,0,0,0,0,1,0_1
276,4add689d7a314c899ba5137cc65e8265,uuid:02cb9786-7cb3-4278-946b-f6b9fab5cf10,Mathare,179,Public,,Public_Tap,5.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,Y,Boil,0,1,0,0,0,0,0,0,,Y,,,,Own_YardPlot,Flush,,Flush_piped,Y,0,1,0,0,0,1,0,1,1,0,0,1,5_Or_More
277,4add689d7a314c899ba5137cc65e8265,uuid:9cfc44a0-51b1-4144-9cbe-cc9d86ee459e,Mathare,1115,Public,,Vendor,5.0,Vendor_Cart,Plastic_Closed,Plastic_Open Plastic_Closed,0,0,0,0,0,1,1,0,N,,0,0,0,0,0,0,0,0,,N,,,,Public,Flush,,Flush_piped,Y,0,1,0,0,0,1,0,1,0,0,0,2,5_Or_More
278,4add689d7a314c899ba5137cc65e8265,uuid:bc56c7e1-0df5-43a8-bed4-34a1e82b7919,Mathare,350,Public,,Public_Tap,5.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,Y,Boil,0,1,0,0,0,0,0,0,,Y,Obs_Mobile,SoapOrDeterg,Water_OK,Neighb_Dwelling,Flush,,Flush_river,Y,0,1,1,0,0,0,0,1,1,0,0,1,0_1
279,4add689d7a314c899ba5137cc65e8265,uuid:22ab884d-f974-43d5-b189-25a272b017c6,Mathare,197,Public,,Public_Tap,10.0,,Plastic_Open,Only_one,0,0,1,0,0,0,0,0,Y,Boil BleachChlorine,1,1,0,0,0,0,0,0,,Y,Obs_Mobile,SoapOrDeterg,Water_OK,Public,Flush,,Flush_river,Y,0,1,1,0,0,1,0,1,1,0,0,2,2_4
280,de1472b6c9754103927d0d478c541e68,uuid:54422738-2e06-41a5-b2dd-bddd589545c5,Mathare,40,Public,,Public_Tap,5.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,Y,,,,Public,Flush,,Flush_piped,Y,0,1,0,0,0,1,0,0,1,0,0,1,5_Or_More
281,de1472b6c9754103927d0d478c541e68,uuid:6f6b4087-ba4b-4eec-91eb-eb3e698f5d67,Mathare,425,Public,,Public_Tap,10.0,,Plastic_Open,Only_one,0,0,1,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,Y,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,Flush,,Flush_piped,Y,0,1,1,0,0,1,1,1,1,0,0,1,0_1
282,4add689d7a314c899ba5137cc65e8265,uuid:be324f81-0cd6-4a7e-8864-e0bc69a52263,Mathare,403,Public,,Public_Tap,4.0,,Plastic_Open,Plastic_Open Plastic_Closed,0,0,0,0,0,1,1,0,N,,0,0,0,0,0,0,0,0,,N,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,Flush,,Flush_river,Y,0,1,0,0,0,1,0,1,1,0,0,1,2_4
283,4add689d7a314c899ba5137cc65e8265,uuid:129c4775-c052-4944-844c-327cdbdbc84d,Mathare,219a,Public,,Public_Tap,8.0,,Plastic_Closed,Only_one,0,0,1,0,0,0,0,0,N,,0,0,0,0,0,0,0,0,,Y,,,,Own_YardPlot,Flush,,Flush_piped,Y,0,1,1,0,0,1,0,1,1,0,0,1,5_Or_More
